zipcode,Grade,start_date,end_date,InPerson,Total_students,Capacity
15839,SECONDARY,2021-04-18,2021-04-26,1.7084997677659082,228,0.007493420034061001
15839,SECONDARY,2021-05-10,2021-05-24,1.7084997677659082,228,0.007493420034061001
15842,SECONDARY,2021-02-15,2021-03-05,6.721040408732002,798,0.008422356401919802
15842,SECONDARY,2021-03-05,2021-03-12,6.721040408732002,798,0.008422356401919802
15842,SECONDARY,2021-03-12,2021-03-19,6.721040408732002,798,0.008422356401919802
15842,SECONDARY,2021-03-19,2021-03-26,6.721040408732002,798,0.008422356401919802
15842,SECONDARY,2021-03-26,2021-04-09,7.215234556432885,798,0.00904164731382567
15842,SECONDARY,2021-04-09,2021-04-18,7.215234556432885,798,0.00904164731382567
15842,SECONDARY,2021-04-18,2021-04-26,7.215234556432885,798,0.00904164731382567
15842,SECONDARY,2021-05-10,2021-05-24,7.215234556432885,798,0.00904164731382567
15861,SECONDARY,2021-02-15,2021-03-05,2.425638643752903,2448,0.0009908654590493886
15861,SECONDARY,2021-03-05,2021-03-12,2.425638643752903,2448,0.0009908654590493886
15861,SECONDARY,2021-03-12,2021-03-19,6.064096609382258,2448,0.0024771636476234715
15861,SECONDARY,2021-03-19,2021-03-26,6.064096609382258,2448,0.0024771636476234715
15861,SECONDARY,2021-03-26,2021-04-09,6.064096609382258,2448,0.0024771636476234715
15861,SECONDARY,2021-04-09,2021-04-18,16.75206688341849,2448,0.00684316457655984
15861,SECONDARY,2021-04-18,2021-04-26,26.37882025081282,2448,0.0107756618671621
15861,SECONDARY,2021-05-10,2021-05-24,26.37882025081282,2448,0.0107756618671621
15879,SECONDARY,2021-02-15,2021-03-05,0.6386437529029262,275,0.0023223409196470044
15879,SECONDARY,2021-03-05,2021-03-12,0.12772875058058525,275,0.0004644681839294009
15879,SECONDARY,2021-03-12,2021-03-19,0.12772875058058525,275,0.0004644681839294009
15879,SECONDARY,2021-03-19,2021-03-26,0.12772875058058525,275,0.0004644681839294009
15879,SECONDARY,2021-03-26,2021-04-09,0.12772875058058525,275,0.0004644681839294009
15879,SECONDARY,2021-04-09,2021-04-18,0.12772875058058525,275,0.0004644681839294009
15879,SECONDARY,2021-04-18,2021-04-26,0.12772875058058525,275,0.0004644681839294009
15879,SECONDARY,2021-05-10,2021-05-24,0.12772875058058525,275,0.0004644681839294009
15897,SECONDARY,2021-02-15,2021-03-05,5.297166744078031,3168,0.001672085462145843
15897,SECONDARY,2021-03-05,2021-03-12,5.297166744078031,3168,0.001672085462145843
15897,SECONDARY,2021-03-12,2021-03-19,5.297166744078031,3168,0.001672085462145843
15897,SECONDARY,2021-03-19,2021-03-26,5.297166744078031,3168,0.001672085462145843
15897,SECONDARY,2021-03-26,2021-04-09,5.297166744078031,3168,0.001672085462145843
15897,SECONDARY,2021-04-09,2021-04-18,5.297166744078031,3168,0.001672085462145843
15897,SECONDARY,2021-04-18,2021-04-26,5.297166744078031,3168,0.001672085462145843
15897,SECONDARY,2021-05-10,2021-05-24,5.297166744078031,3168,0.001672085462145843
